ID,Date,DBA,Address,Latitude,Longitude,FacilityType,InspType,Risk,Results,Violations
2365344,03/05/2020,KUMA'S CORNER,2900 W BELMONT AVE,41.939485579187576,-87.70034094294124,Restaurant,Complaint,Risk 1 (High),Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  FOUND MISSING ITEMS FOR VOMIT SPILL KIT INCLUDING NO DISINFECTANT RATED FOR NOROVIRUS. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005. MUST PROVIDE.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO PAPER TOWELS LOCATED AT THE COOKS LINE AND THE BAR HAND WASHING SINKS. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C) CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE COOKS LINE HAND WASHING SINK NOT ACCESSIBLE. SINK BLOCKED BY LARGE SHEET PAN AND GARBAGE CAN. EVIDENCE OF SINK BEING USED FOR FOOD PREP/DUMP SINK WITH EXCESSIVE AMOUNTS OF FOOD DEBRIS INSIDE THE SINK. REVIEWED THAT ALL HAND WASHING SINKS MUST BE ACCESSIBLE FOR USE AND USED FOR THE PURPOSE OF HAND WASHING ONLY. PRIORITY FOUNDATION VIOLATION. SEE THE ADDITIONAL VIOLATION #10 FOR CITATION. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED THE FOLLOWING TCS FOODS HELD IN COOKS LINE COOLERS AT IMPROPER TEMPERATURES. VEGGIES BURGERS AT 45.9F, ROASTED BRUSSELS SPROUTS AT 55.4F, CHEESE AT 45.9, EGGS AT 54.5, GOAT CHEESE AT 45.1. ALL FOODS DISCARDED. ESTIMATED 30 LBS WITH AN ESTIMATED VALUE OF $500.00. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED THE FOLLOWING PREPARED, TCS, READY TO EAT FOODS THROUGHOUT THE WALK-IN COOLER NOT PROPERLY DATE LABELED WITH AN EXPIRATION DATE NO LONGER THAN 7 DAYS. FOODS NOTED WITH PREPARATION DATE ONLY. FOODS SUCH AS HAM DATED 2/27, COOKED PORK DATED 2/29, CHILI DATED 2/26 AND PREPARED GREEN LEAFY LETTUCE DATED 3/3 AND WITH NO DATE. ALL FOOD DISCARDED. MANAGEMENT STATED TOTAL 200 LBS  WITH AN ESTIMATED VALUE OF $1,500.00. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments:  FOUND REMINDER/DISCLOSURE STATEMENTS NOT PROPERLY WRITTEN INSIDE MENU.PRIORITY FOUNDATION. NO CITATION ISSUED. 7-38-005. MUST PROVIDE. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED COOKS LINE TWO DOOR COOLER UNABLE TO MAINTAIN ADEQUATE TEMPERATURE. COOLER FOUND AT 62.1F WITH FOODS SUCH AS EGGS AT 54.5F AND ROASTED BRUSSELS SPROUTS AT 55.4F. COOLER TAGGED HELD FOR INSPECTION AND MUST NOT USE UNTIL REPAIRED AND MAINTAINS A TEMPERATURE OF 41F OR BELOW. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments:  FOUND BULK FOOD NOT LABELED.(SALT, FLOUR,ETC.)MUST PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 75 SMALL FLIES THROUGHOUT THE BASEMENT DRY FOODS/CLEAN DISH STORAGE ROOM. FLIES NOTED ON LARGE BAGS OF STORED ONIONS, ON WALLS, ON STORED CLEAN DISHES. RECOMMEND HAVING PEST CO. SERVICE ESTABLISHMENT FOR FLIES. INSTRUCTED TO ELIMINATE FLY ACTIVITY, CLEAN ALL EFFECTED AREAS. PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED. | 40. PERSONAL CLEANLINESS - Comments: ALL FOOD PREPARERS, COOKS MUST WEAR BEARD RESTRAINTS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: ALL PREP AREA WIPING CLOTHS MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION BETWEEN USE. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED CLEAN STORED DISHES, UTENSILS, POTS AND PANS BEING STORED ON DIRTY SHELVING, ON WASTE WATER SEWER LINES, DIRECTLY NEXT TO SEWER SUMP PUMP. MUST REMOVE ALL FOOD CONTACT EQUIPMENT FROM THE SUMP PUMP ROOM AND STORE IN A CLEAN, PROTECTED STORAGE AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FOR STORED ITEMS THROUGHOUT THE ESTABLISHMENT. FLOORS MUST BE ACCESSIBLE FOR CLEANING AND MONITORING | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO QUATERNARY CHEMICAL TEST STRIPS ON SITE FOR THE QUATERNARY SANITIZER THAT IS BEING USED FOR THE BASEMENT DISH THREE COMPARTMENT SINK. MUST PROVIDE QUATERNARY TEST STRIPS. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL SHELVING THROUGHOUT THE BAR AREA WITH DIRT AND DUST.----BAR THREE COMPARTMENT SINK DIRTY. MUST CLEAN AND MAINTAIN ALL. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACKFLOW PREVENTION DEVICES INSTALLED AT ICE MACHINE WATERLINE. MUST PROVIDE WHERE IT CAN BE LOCATED AND SERVICED. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: INSTRUCTED TO REMOVE ALL LEAVES, PAPER DEBRIS, RODENT DROPPINGS FROM THE REAR PATIO AROUND ALL STORED ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: EXCESSIVE DUST ACCUMULATION ON BOTH CEILING VENTS IN THE WASHROOMS.----GREASE ON WALLS ON THE COOKS LINE AND NEXT TO COOKS LINE HAND WASHING SINK. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL UNUSED EQUIPMENT, PLASTIC CONTAINERS AND BUCKETS STORED ON THE GROUND OF THE REAR PATIO MUST BE REMOVED FROM THE PREMISES TO PREVENT RODENT HARBORING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST NOT USE CARDBOARD AS MATTING FOR FLOORS THROUGHOUT ESTABLISHMENT. FLOOR MATTING MUST BE CLEANABLE.----FLOORS THROUGHOUT ENTIRE ESTABLISHMENT 1ST AND 2ND FLOORS WITH DIRT, GREASE, FOOD DEBRIS, WET SOILED LINENS. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL HOLES, OPENINGS, CREVICES, CHIPPING PLASTER THROUGHOUT ESTABLISHMENT ALONG ALL BASEBOARDS, ON ALL WALLS BEHIND THE BAR, IN THE BASEMENT PREP, BEHIND ICE MACHINE, ALL STORAGE AREAS MUST BE SEALED/REPAIRED TO BE SMOOTH AND CLEANABLE. EXPANDING FOAM SEALANT THROUGHOUT THE BAR/PREP USED MUST BE REMOVED TO BE SMOOTH AND CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  FOUND FLOORS,WALLS, AND CEILING NOT SMOOTH AND EASY TO CLEAN AT LOWER LEVEL PREPARATION/DISH WASHING/FOOD STORAGE. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SOILED MOP AND CLEANING TOOLS BEING STORED ON TOP OF SEWER SUMP PUMP. MUST PROPERLY STORE ALL MOPS, MAINTENANCE TOOLS."
2365343,03/05/2020,D'CUBA,5653 W FULLERTON AVE,41.92383772649706,-87.76812296268612,Restaurant,License,Risk 1 (High),Not Ready,NA
2365342,03/05/2020,"FIREWINGS, LLC",4749 N PULASKI RD,41.967878471126355,-87.72786949375144,Restaurant,Canvass Re-Inspection,Risk 2 (Medium),No Entry,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO CITY OF CHICAGO CERTIFIED FOOD SERVICE MANAGER ON DUTY WHILE (TCS FOODS) ARE PREPARED AND SERVED.INSTRUCTED FACILITY THAT A CITY OF CHICAGO CERTIFIED FOOD SERVICE MANAGER MUST BE ON SITE AND CERTIFICATE POSTED AT ALL TIMES WHEN (TCS FOODS) (CHICKEN WINGS,HAMBURGERS ETC.) ARE HANDLED, PREPARED AND/OR SERVED TO CUSTOMERS.PRIORITY FOUNDATION VIOLATION 7-38-012.  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION 7-38-010,NO CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY THAT KILLS NOROVIRUS) PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: INSTRUCTED TO PROPERLY LABEL AND DATE READY TO EAT TCS FOODS HELD OVER 24 HOURS INSIDE COOLERS. MUST IDENTIFY PRODUCT SHELF LIFE OR 'CONSUME BY' DATING (7 DAYS FROM PREPARATION DATE).PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT ON THE MENUS. MANAGEMENT INSTRUCTED TO DISCLOSE WHICH FOODS CAN BE ORDERED 'RAW' OR UNDER COOKED AND LINK THOSE FOODS WITH AN ASTERISK (*) TO A REMINDER STATEMENT THAT STATES THAT EATING RAW OR UNDER COOKED FOODS CAN INCREASE YOUR RISK OF FOOD BORNE ILLNESS. PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROX 25 MOUSE DROPPINGS ALONG WALLS AT REAR CLUTTERED STORAGE AREA/ FOOD PREP/3 COMPARTMENT SINK AREA.INSTRUCTED TO DETAIL CLEAN AND SANITIZE ALL AFFECTED AREAS,PEST CONTROL SERVICE IS NOW RECCOMENDED. PRIORITY FOUNDATION VIOLATION 7-38-020(A). | 40. PERSONAL CLEANLINESS - Comments: OBSERVED NO HAIR RESTRAINTS FOR FOOD HANDLERS IN FOOD PREP AREA.INSTRUCTED TO PROVIDE AND MAINTAIN WHEN WORKING AROUND OPEN FOODS.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MISSING SINK STOPPERS FOR THE 3 COMPARTMENT SINK.INSTRUCTED TO PROVIDE 3 ADEQUATE WORKING SINK STOPPERS AND TO MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN STORAGE SHELFS AND PREP COOLERS.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED WATER LEAK AT BASE OF FAUCET AT 3 COMPARTMENT SINK.INSTRUCTED TO REPAIR PLUMBING LEAK AND TO MAINTAIN | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO WASTE RECEPTACLE IN THE WASH ROOM. MANAGEMENT INSTRUCTED TO PROVIDE A COVERED WASTE RECEPTACLE IN THE WASHROOM.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASH ROOM DOOR NOT SELF CLOSING.INSTRUCTED TO INSTALL SELF CLOSING DEVICE AND TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPLACE WATER STAINED CEILING TILES AT REAR FOOD PREP/3 COMPARTMENT SINK AREA AND TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE REAR STORAGE AREA AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND REMAINING ARTICLES MUST BE ELEVATED AT LEAST 6' INCHES OFF THE FLOOR FOR EASIER CLEANING.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND NO FOOD HANDLING CERTIFICATE FOR FOOD HANDLERS ON SITE. INSTRUCTED MANAGER TO PROVIDE FOOD HANDLER CERTIFICATE FOR ALL FOOD HANDLERS."
2365338,03/05/2020,WINGSTOP,47 W DIVISION ST,41.90380882550438,-87.63040710682779,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND NO FOOD HANDLER TRAINING CERTIFICATE ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE FOOD HANDLER TRAINING CERTIFICATES FOR ALL FOOD HANDLERS.
2365331,03/05/2020,ISLA PILIPINA RESTAURANT,2501 W LAWRENCE AVE,41.96848268957195,-87.6914089058082,Restaurant,Canvass,Risk 1 (High),Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICY ON SITE DURING INSPECTION.MUST PROVIDE AND MAINTAIN.PRIORITY FOUNDATION-7-38.010  CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE ON SITE BUT CLEAN-UP KIT ON PREMISES DURING INSPECTION OBSERVED TO BE BLOOD BORNE PATHOGEN CLEAN UP KIT WITH OUT PROPER SANITIZING SOLUTION AND NO MOP FOR VOMIT CLEAN UP . INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NOTED NO THERMOMETERS INSIDE REFRIGERATION UNIT CONSPICUOUSLY POSTED TO MONITOR THE AMBIENT TEMPERATURE OF EQUIPMENT. INSTRUCTED TO EQUIP ALL REFRIGERATION UNITS WITH ACCURATE AND WORKING THERMOMETERS | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED THAT PEST CONTROL LOG BOOK IS MISSING REQUIRED INFORMATION.MISSING RECORD OF VISITS, MISSING COPY OF SERVICE TICKET THAT SETS FORTH PEST CONTROL IDPH LICENSE NUMBER. MUST PROVIDE AND MAINTAIN ALL REQUIRED PEST CONTROL RECORDS AND DOCUMENTS. PRIORITY FOUNDATION VIOLATION. 7-38.020 (C) CITATION ISSUED | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED THAT UTENSILS IN USE ARE STORED IN WARM WATER TEMP 75 F ,MUST STORED UTENSILS UNDER RUNNING COLD WATER, UNDER HOT WATER (135 F AND ABOVE),IN FOOD HANDLE NOT TOUCHING FOOD AND IN CLEAN PLACE PROTECTED FROM CONTAMINATION. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NOTED NO SANITIZER TEST STRIP KIT ON SITE AT THE TIME OF INSPECTION TO CHECK CONCENTRATION OF SANITIZER IN 3 COMPARTMENT SINK. INSTRUCTED TO HAVE A TEST STRIP KIT ON SITE AT ALL TIMES TO PROPERLY MONITOR THE STRENGTH OF THE SANITIZER PF. PRIORITY FOUNDATION. 7-38-005 CITATION ISSUED | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE LIGHT BULBS PROTECTIVE SHIELDING OR SHATTER PROOF LIGHT BULBS IN KITCHEN AREA | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGERS ON UNABLE TO PRESENT PROOF ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUSLY CITED PRIORITY FOUNDATION VIOLATION FROM 6/25/2019 REPORT # 2294187 OBSERVED NOT TO BE CORRECTED AS FOLLOWS VIOLATION # 10 OBSERVED NO PROPER HAND WASHING SINK IN FRONT FOOD SERVICE AREA.PRIORITY FOUNDATION VIOLATION  PRIORITY VIOLATION 7-42-090 CITATION ISSUED | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED THAT PREVIOUSLY CITED CORE VIOLATIONS FROM 6/25/2019 REPORT # 2294187 ARE NOT CORRECTED AS FOLLOWS: VIOLATION #57 OBSERVED NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT VIOLATION #47 	MUST REPAIR OR REPLACE BROKEN DOOR GASKETS TO ALL COOLING UNITS VIOLATION #53 MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN LADY'S BATHROOM VIOLATION #55 6-201.11 MUST REPAIR WALLS AROUND SERVICE SINK VIOLATION #55 6-201.13 MUST CLEAN AND REPAIR WALL JUNCTURES THROUGH FACILITY SPECIALLY UNDER 3 COMPARTMENT SINK ,SERVICE SINK AND EQUIPMENT  VIOLATION #55  6-501.11 MUST REPAIR AND CLEAN REAR EXIT STORM DOOR   PRIORITY FOUNDATION VIOLATION 7-42.090 CITATION ISSUED"
2365310,03/05/2020,"LEARNING TREE PRESCHOOL AND NURSERY, INC.",6161 S KEDZIE AVE,41.78084306045778,-87.70304248538193,Daycare Above and Under 2 Years,License,Risk 1 (High),Pass w/ Conditions,"15. FOOD SEPARATED AND PROTECTED - Comments: RAW EGGS STORED IMMEDIATELY ABOVE READY TO EAT VEGETABLES (LETTUCE, TOMATOES) AND MILK IN REFRIGERATION UNIT. INSTD  TO STORE RAW FOODS PROPERLY  AND SEPARATE FROM READY TO EAT FOODS. CIATION ISSUED 7-38-005 PRIORITY VIOLATION."
2365311,03/05/2020,"MARZEYA BAKERY J.A.S., INC.",8908 S COMMERCIAL AVE,41.733410005055205,-87.55148453485408,Restaurant,License,Risk 2 (Medium),Not Ready,NA
2365294,03/05/2020,G.T.S.,5016 N Pulaski RD,41.97240585532906,-87.72829150056414,Restaurant,Canvass,Risk 1 (High),Out of Business,NA
2365293,03/05/2020,BEAT KITCHEN ON THE RIVERWALK,91 - 95 E RIVERWALK,41.88835131157355,-87.62482542809593,Restaurant,License,Risk 2 (Medium),Pass w/ Conditions,NA
2365295,03/05/2020,ALL STAR SEAFOOD & SPORTS,730 S CLARK ST,41.87278061406621,-87.63077151242979,Restaurant,License,Risk 3 (Low),Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATION VIOLATION 7-38-010."
2365287,03/05/2020,Brentano,2723 N Fairfield,41.93097047175388,-87.69625758176569,School,Canvass,Risk 1 (High),Pass,NA
2365285,03/05/2020,YABA'S QUICK MART,111 W 115TH ST,41.685175944504785,-87.62582846038941,Grocery Store,Canvass,Risk 2 (Medium),Out of Business,NA
2365275,03/04/2020,CHICAGO PIT STOP BBQ,9709 S HALSTED ST,41.717434860214254,-87.64295571791872,Restaurant,Canvass,Risk 1 (High),Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SINK IN THE FRONT PREP AREA WHERE THE GRILLS LOCATED. MUST COMPLY OR CITATIONS WILL FOLLOW. PRIORITY FOUNDATION VIOLATION #7-38-030(C). | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS WITH DARK OPEN SEEMS. MUST REPAIR AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE INTERIOR OF THE REACH IN FREEZER WITH ICE BUILD UP AND DIRTY. MUST DEFROST AND CLEAN. ALSO CLEAN REACH IN COOLER TO REMOVE SPILLS AND DEBRIS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKS AT THE 3 COMP SINK FAUCET. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING ALONG THE WALL BASE AND IN CORNERS THROUGH OUT PREMISES TO REMOVE SPILLS,DEBRIS AND/OR GREASE."
2365280,03/05/2020,FRESHII,50 E WASHINGTON ST,41.88333090689532,-87.62603978976665,Restaurant,Canvass,Risk 1 (High),Pass,NA
2365274,03/04/2020,POMP & CIRCUMSTANCE,1400 N WELLS ST,41.90773847735842,-87.63475461836646,Restaurant,Canvass,Risk 1 (High),No Entry,NA
2365269,03/04/2020,URBAN NOMADS,2439 N CLARK,41.92668812116577,-87.64098658024263,Restaurant,License,Risk 1 (High),Pass,NA
2365270,03/04/2020,LEVY PREMIUM FOODSERVICE,1801 W JACKSON BLVD,41.87743204716797,-87.6717679389119,Restaurant,Complaint,Risk 1 (High),Pass,NA
2365260,03/04/2020,FRESH STOP,930 W BELMONT AVE,41.94003989685005,-87.65275587880035,Grocery Store,Complaint,Risk 2 (Medium),Pass,"40. PERSONAL CLEANLINESS - Comments: OBSERVED ONE FOOD HANDLER NOT WEARING HAIR RESTRAINT. INSTRUCTED MANAGER ALL FOOD HANDLERS MUST WEAR HAIR RESTRAINTS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BASEMENT FLOOR CLUTTERED THROUGHOUT. INTRUCTED MANAGER MUST ELEVATE ALL ITEMS OFF FLOOR OR REMOVE ITEMS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOODS HANDLERS CERTIFICATES ON PREMISES. INSTRUCTED ALL FOOD HANDLERS MUST BE CERTIFIED WITH NAMES OF EMPLOYEES ON PREMISES."
2365256,03/04/2020,TACO BELL CANTINA,2407-2409 N CLARK ST,41.925848669341804,-87.64048641715421,Restaurant,License,Risk 1 (High),Pass,NA
2365239,03/04/2020,VAL'S KOSHER KITCHEN (CW),819 S PULASKI RD,41.870313437951935,-87.72518069082456,Restaurant,Canvass,Risk 1 (High),Out of Business,NA
2365246,03/04/2020,SONIC DRIVE IN,1022 W WILSON AVE,41.965530128582195,-87.6557859269613,Restaurant,Complaint Re-Inspection,Risk 2 (Medium),Pass,NA
2365228,03/04/2020,TAQUERIA EL CHARRO,6661 N CLARK ST,42.00349582683704,-87.67232209472148,Restaurant,Complaint Re-Inspection,Risk 1 (High),Pass,NA
2365225,03/04/2020,PALETERIA LINDO MICHOACAN #3,3719 E 106TH ST,41.70261285302715,-87.53326501440729,Restaurant,Canvass,Risk 1 (High),Out of Business,NA
2365234,03/04/2020,LINCOLN QUALITY MEAT MARKET INC.,4661 N LINCOLN AVE,41.96656958533649,-87.6870400163612,Grocery Store,Canvass,Risk 2 (Medium),Out of Business,NA
2365232,03/04/2020,LAINE'S BAKE SHOP,756 E 111TH ST,41.69297593328423,-87.60266451724692,Bakery,Canvass,Risk 2 (Medium),Out of Business,NA
2365222,03/04/2020,Salazar Bilingual Ed. Ctr,160 W Wendell ST,41.90144444659322,-87.63373911746031,School,Canvass,Risk 1 (High),Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST AND DEBRIS INSIDE LIGHT SHIELDS COVERS IN KITCHEN/LUNCH ROOM AREA. MUST CELAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MILK CRATES USED AS STORAGE OF ITEMS INSIDE DRY STORAGE ROOM. MUST REMOVE CRATES AND .MUST USE APPROVED SHELVING FOR PRODUCT ELEVATION | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILD UP ON CEILING AND PIPES ABOVE 2-DOOR PREP COOLER. MUST CLEAN AND MAINTAIN."
2365233,03/04/2020,BARTOLOME DE LAS CASAS CHARTER SCHOOL,1641 W 16TH ST,41.859476650640005,-87.66794196355904,School,Canvass,Risk 1 (High),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO DISINFECTANT RATED FOR NOROVIRUS, INSTRUCTED TO PROVIDE. ALSO SCHOOL ENG. HAS NO CHEMICAL/DISINFECTANT RATED FOR NOROVIRUS AT THIS TIME. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-202.12(A) OBSERVED MULTIPLE HAND WASHING SINKS IN THE BOYS AND GIRLS TOILET ROOMS LOCATED ON THE BASEMENT, 1ST AND 2ND FLOORS NOT REACHING THE MINIMUM PROPER HAND WASHING TEMPERATURE OF 100F DURING THE INSPECTION. ENGINEER ADJUSTED ALL HAND WASHING SINK TEMPERATURES AND BY THE END OF THE INSPECTION ALL SAID HAND WASHING SINKS WERE MAINTAINING 97F-100F. PRIORITY VIOLATION 7-38-030(C)."
